id,databasecode,samplecode,isolatename,district,province,country,latitude,longitude,year,ricevarsource,ricegrowthstage,percdiseasedleaf,institute,sampletype,runcode,lineage,AxooPopn
2912,XO2022-1220648,XO2022-1220648,1220648,NA,NULL,Vietnam,-35.777852,150.187079,NULL,NA,NA,NA,Agricultural Genetics Institute,DNA,GSL2022-00113,Lineage_02,Axoo_06
2913,XO2022-1220649,XO2022-1220649,1220649,NA,NULL,Vietnam,-35.777852,150.187079,NULL,NA,NA,NA,Agricultural Genetics Institute,DNA,GSL2022-00113,Lineage_02,Axoo_06
2914,XO2022-1220650,XO2022-1220650,1220650,NA,NULL,Vietnam,-35.777852,150.187079,NULL,NA,NA,NA,Agricultural Genetics Institute,DNA,GSL2022-00113,Lineage_02,Axoo_06
2915,XO2022-1220651,XO2022-1220651,1220651,NA,NULL,Vietnam,-35.777852,150.187079,NULL,NA,NA,NA,Agricultural Genetics Institute,DNA,GSL2022-00113,Lineage_02,Axoo_06
2916,XO2022-1220652,XO2022-1220652,1220652,NA,NULL,Vietnam,-35.777852,150.187079,NULL,NA,NA,NA,Agricultural Genetics Institute,DNA,GSL2022-00113,Lineage_02,Axoo_06
2917,XO2022-1220653,XO2022-1220653,1220653,NA,NULL,Vietnam,-35.777852,150.187079,NULL,NA,NA,NA,Agricultural Genetics Institute,DNA,GSL2022-00113,Lineage_02,Axoo_06
2918,XO2022-1220654,XO2022-1220654,1220654,NA,NULL,Vietnam,-35.777852,150.187079,NULL,NA,NA,NA,Agricultural Genetics Institute,DNA,GSL2022-00113,Lineage_02,Axoo_06
2919,XO2022-1220655,XO2022-1220655,1220655,NA,NULL,Vietnam,-35.777852,150.187079,NULL,NA,NA,NA,Agricultural Genetics Institute,DNA,GSL2022-00113,Lineage_02,Axoo_06
2920,XO2022-1220659,XO2022-1220659,1220659,NA,NULL,Vietnam,-35.777852,150.187079,NULL,NA,NA,NA,Agricultural Genetics Institute,DNA,GSL2022-00113,Lineage_02,Axoo_06
2921,XO2022-1220660,XO2022-1220660,1220660,NA,NULL,Vietnam,-35.777852,150.187079,NULL,NA,NA,NA,Agricultural Genetics Institute,DNA,GSL2022-00113,Lineage_02,Axoo_06
2922,XO2022-1220661,XO2022-1220661,1220661,NA,NULL,Vietnam,-35.777852,150.187079,NULL,NA,NA,NA,Agricultural Genetics Institute,DNA,GSL2022-00113,Lineage_02,Axoo_06
2923,XO2022-1220484,XO2022-1220484,PRRI-P06-4,Norala,South Cotabato,Philippines,6.285524,124.93331,2018,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_01,Axoo_01
2924,XO2022-1220492,XO2022-1220492,PRRI-P06-12,Lupon,Davao Oriental,Philippines,7.166667,126.333333,2018,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_01,Axoo_01
2925,XO2022-1220500,XO2022-1220500,PRRI-P06-20,Lupon,Davao Oriental,Philippines,7.166667,126.333333,2018,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_01,Axoo_01
2926,XO2022-1220740,XO2022-1220740,1220740,NA,NULL,Indonesia,-5.525115,120.228429,NULL,NA,NA,NA,National Research and Innovation Agency,Leaf,GSL2022-00113,Lineage_03,Axoo_12
2927,XO2022-1220749,XO2022-1220749,1220749,NA,NULL,Indonesia,-5.525115,120.228429,NULL,NA,NA,NA,National Research and Innovation Agency,Leaf,GSL2022-00113,Lineage_03,Axoo_12
2928,XO2022-1220752,XO2022-1220752,1220752,NA,NULL,Indonesia,-5.525115,120.228429,NULL,NA,NA,NA,National Research and Innovation Agency,Leaf,GSL2022-00113,Lineage_01,L1_Unresolved
2929,XO2022-1220756,XO2022-1220756,1220756,NA,NULL,Indonesia,-5.525115,120.228429,NULL,NA,NA,NA,National Research and Innovation Agency,Leaf,GSL2022-00113,Lineage_01,L1_Unresolved
2930,XO2022-1220761,XO2022-1220761,1220761,NA,NULL,Indonesia,-5.525115,120.228429,NULL,NA,NA,NA,National Research and Innovation Agency,Leaf,GSL2022-00113,Lineage_01,L1_Unresolved
2931,XO2022-1220772,XO2022-1220772,1220772,NA,NULL,Indonesia,-5.525115,120.228429,NULL,NA,NA,NA,National Research and Innovation Agency,Leaf,GSL2022-00113,Lineage_01,L1_Unresolved
2932,XO2022-1220782,XO2022-1220782,1220782,NA,NULL,Indonesia,-5.525115,120.228429,NULL,NA,NA,NA,National Research and Innovation Agency,Leaf,GSL2022-00113,Lineage_02,Axoo_06
2933,XO2022-1220840,XO2022-1220840,1220840,NA,NULL,Indonesia,-5.525115,120.228429,NULL,NA,NA,NA,National Research and Innovation Agency,Leaf,GSL2022-00113,Lineage_02,Axoo_06
2934,XO2022-1220852,XO2022-1220852,1220852,NA,NULL,Indonesia,-5.525115,120.228429,NULL,NA,NA,NA,National Research and Innovation Agency,Leaf,GSL2022-00113,Lineage_02,Axoo_06
2935,XO2022-1220857,XO2022-1220857,1220857,NA,NULL,Indonesia,-5.525115,120.228429,NULL,NA,NA,NA,National Research and Innovation Agency,Leaf,GSL2022-00113,Lineage_02,Axoo_06
2936,XO2022-1220869,XO2022-1220869,1220869,NA,NULL,Vietnam,-35.777852,150.187079,NULL,NA,NA,NA,Vietnam National University of Agriculture,DNA,GSL2022-00113,Lineage_03,Axoo_12
2937,XO2022-1221041,XO2022-1221041,1221041,NA,NULL,Philippines,14.574348,121.058501,NULL,NA,NA,NA,International Rice Research Institute,DNA,GSL2022-00113,Lineage_02,Axoo_06
2938,XO2022-1221042,XO2022-1221042,1221042,NA,NULL,Philippines,14.574348,121.058501,NULL,NA,NA,NA,International Rice Research Institute,DNA,GSL2022-00113,Lineage_02,Axoo_06
2939,XO2022-1220586,XO2022-1220586,1220586,NA,NULL,Vietnam,-35.777852,150.187079,NULL,NA,NA,NA,Agricultural Genetics Institute,DNA,GSL2022-00113,Lineage_02,Axoo_06
2940,XO2022-1220385,XO2022-1220385,PRRI-P05-1,Mawab,Compostela Valley,Philippines,7.45,126.07,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2941,XO2022-1220386,XO2022-1220386,PRRI-P05-2,Trinidad,Bohol,Philippines,9.833333,124.161558,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2942,XO2022-1220387,XO2022-1220387,PRRI-P05-3,Munoz,Nueva Ecija,Philippines,15.583333,121,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2943,XO2022-1220388,XO2022-1220388,PRRI-P05-4,Santo Domingo,Ilocos Sur,Philippines,17.2,120.5,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2944,XO2022-1220389,XO2022-1220389,PRRI-P05-5,Balayan,Batangas,Philippines,13.914683,121.086757,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2945,XO2022-1220390,XO2022-1220390,PRRI-P05-6,Bacnotan,La Union,Philippines,16.573596,120.40899,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2946,XO2022-1220391,XO2022-1220391,PRRI-P05-7,NA,NULL,Philippines,14.574348,121.058501,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2947,XO2022-1220392,XO2022-1220392,PRRI-P05-8,Bacnotan,La Union,Philippines,16.573596,120.40899,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2948,XO2022-1220393,XO2022-1220393,PRRI-P05-9,Buenavista,Agusan del Norte,Philippines,8.92,125.46,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2949,XO2022-1220394,XO2022-1220394,PRRI-P05-10,Munoz,Nueva Ecija,Philippines,15.583333,121,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2950,XO2022-1220395,XO2022-1220395,PRRI-P05-11,Munoz,Nueva Ecija,Philippines,15.583333,121,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2951,XO2022-1220396,XO2022-1220396,PRRI-P05-12,Mangaldan,Pangasinan,Philippines,15.916667,120.333333,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2952,XO2022-1220397,XO2022-1220397,PRRI-P05-13,Balayan,Batangas,Philippines,13.914683,121.086757,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2953,XO2022-1220398,XO2022-1220398,PRRI-P05-14,Tubo,Abra,Philippines,17.58,120.8,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2954,XO2022-1220399,XO2022-1220399,PRRI-P05-15,NA,NULL,Philippines,14.574348,121.058501,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2955,XO2022-1220400,XO2022-1220400,PRRI-P05-16,Bacnotan,La Union,Philippines,16.573596,120.40899,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2956,XO2022-1220401,XO2022-1220401,PRRI-P05-17,Buenavista,Agusan del Norte,Philippines,8.92,125.46,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2957,XO2022-1220402,XO2022-1220402,PRRI-P05-18,Bago City,Cebu,Philippines,10.293106,123.902077,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2958,XO2022-1220403,XO2022-1220403,PRRI-P05-19,Munoz,Nueva Ecija,Philippines,15.583333,121,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2959,XO2022-1220404,XO2022-1220404,PRRI-P05-20,Bacnotan,La Union,Philippines,16.573596,120.40899,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2960,XO2022-1220405,XO2022-1220405,PRRI-P05-21,Mangaldan,Pangasinan,Philippines,15.916667,120.333333,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2961,XO2022-1220406,XO2022-1220406,PRRI-P05-22,Tubo,Abra,Philippines,17.58,120.8,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2962,XO2022-1220407,XO2022-1220407,PRRI-P05-23,NA,NULL,Philippines,14.574348,121.058501,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2963,XO2022-1220408,XO2022-1220408,PRRI-P05-24,Bacnotan,La Union,Philippines,16.573596,120.40899,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2964,XO2022-1220409,XO2022-1220409,PRRI-P05-25,Nabunturan,Compostela Valley,Philippines,7.45,126.07,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2965,XO2022-1220410,XO2022-1220410,PRRI-P05-26,Munoz,Nueva Ecija,Philippines,15.583333,121,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2966,XO2022-1220411,XO2022-1220411,PRRI-P05-27,Buenavista,Agusan del Norte,Philippines,8.92,125.46,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2967,XO2022-1220412,XO2022-1220412,PRRI-P05-28,Bacnotan,La Union,Philippines,16.573596,120.40899,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2968,XO2022-1220413,XO2022-1220413,PRRI-P05-29,Buenavista,Agusan del Norte,Philippines,8.92,125.46,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2969,XO2022-1220414,XO2022-1220414,PRRI-P05-30,Opol,Misamis Oriental,Philippines,8.653481,124.823521,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2970,XO2022-1220415,XO2022-1220415,PRRI-P05-31,Santo Domingo,Ilocos Sur,Philippines,17.2,120.5,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2971,XO2022-1220416,XO2022-1220416,PRRI-P05-32,Bacnotan,La Union,Philippines,16.573596,120.40899,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2972,XO2022-1220417,XO2022-1220417,PRRI-P05-33,Mawab,Compostela Valley,Philippines,7.45,126.07,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2973,XO2022-1220418,XO2022-1220418,PRRI-P05-34,Mawab,Compostela Valley,Philippines,7.45,126.07,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2974,XO2022-1220419,XO2022-1220419,PRRI-P05-35,Nabunturan,Compostela Valley,Philippines,7.45,126.07,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2975,XO2022-1220420,XO2022-1220420,PRRI-P05-36,Bacnotan,La Union,Philippines,16.573596,120.40899,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2976,XO2022-1220421,XO2022-1220421,PRRI-P05-37,Mangaldan,Pangasinan,Philippines,15.916667,120.333333,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2977,XO2022-1220422,XO2022-1220422,PRRI-P05-38,Bago City,Cebu,Philippines,10.293106,123.902077,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2978,XO2022-1220423,XO2022-1220423,PRRI-P05-39,Santo Domingo,Ilocos Sur,Philippines,17.2,120.5,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2979,XO2022-1220424,XO2022-1220424,PRRI-P05-40,Munoz,Nueva Ecija,Philippines,15.583333,121,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2980,XO2022-1220425,XO2022-1220425,PRRI-P05-41,Munoz,Nueva Ecija,Philippines,15.583333,121,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2981,XO2022-1220426,XO2022-1220426,PRRI-P05-42,Camalaniugan,Cagayan,Philippines,18,121.833333,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2982,XO2022-1220427,XO2022-1220427,PRRI-P05-43,Munoz,Nueva Ecija,Philippines,15.583333,121,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2983,XO2022-1220428,XO2022-1220428,PRRI-P05-44,Mangaldan,Pangasinan,Philippines,15.916667,120.333333,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2984,XO2022-1220429,XO2022-1220429,PRRI-P05-45,Bacnotan,La Union,Philippines,16.573596,120.40899,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2985,XO2022-1220430,XO2022-1220430,PRRI-P05-46,Munoz,Nueva Ecija,Philippines,15.583333,121,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2986,XO2022-1220431,XO2022-1220431,PRRI-P05-47,Santo Domingo,Ilocos Sur,Philippines,17.2,120.5,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2987,XO2022-1220432,XO2022-1220432,PRRI-P05-48,Munoz,Nueva Ecija,Philippines,15.583333,121,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2988,XO2022-1220433,XO2022-1220433,PRRI-P05-49,Buenavista,Agusan del Norte,Philippines,8.92,125.46,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2989,XO2022-1220434,XO2022-1220434,PRRI-P05-50,Mawab,Compostela Valley,Philippines,7.45,126.07,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2990,XO2022-1220435,XO2022-1220435,PRRI-P05-51,Santo Domingo,Ilocos Sur,Philippines,17.2,120.5,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2991,XO2022-1220436,XO2022-1220436,PRRI-P05-52,Munoz,Nueva Ecija,Philippines,15.583333,121,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2992,XO2022-1220437,XO2022-1220437,PRRI-P05-53,Bacnotan,La Union,Philippines,16.573596,120.40899,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2993,XO2022-1220438,XO2022-1220438,PRRI-P05-54,Tubo,Abra,Philippines,17.58,120.8,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2994,XO2022-1220439,XO2022-1220439,PRRI-P05-55,Santo Domingo,Ilocos Sur,Philippines,17.2,120.5,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2995,XO2022-1220440,XO2022-1220440,PRRI-P05-56,Munoz,Nueva Ecija,Philippines,15.583333,121,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2996,XO2022-1220441,XO2022-1220441,PRRI-P05-57,Nabunturan,Compostela Valley,Philippines,7.45,126.07,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_01,Axoo_02
2997,XO2022-1220442,XO2022-1220442,PRRI-P05-58,Buenavista,Agusan del Norte,Philippines,8.92,125.46,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2998,XO2022-1220443,XO2022-1220443,PRRI-P05-59,Balayan,Batangas,Philippines,13.914683,121.086757,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
2999,XO2022-1220444,XO2022-1220444,PRRI-P05-60,Bago City,Cebu,Philippines,10.293106,123.902077,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3000,XO2022-1220445,XO2022-1220445,PRRI-P05-61,Munoz,Nueva Ecija,Philippines,15.583333,121,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3001,XO2022-1220446,XO2022-1220446,PRRI-P05-62,Tubo,Abra,Philippines,17.58,120.8,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3002,XO2022-1220447,XO2022-1220447,PRRI-P05-63,Santo Domingo,Ilocos Sur,Philippines,17.2,120.5,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3003,XO2022-1220448,XO2022-1220448,PRRI-P05-64,Mangaldan,Pangasinan,Philippines,15.916667,120.333333,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3004,XO2022-1220449,XO2022-1220449,PRRI-P05-65,Mawab,Compostela Valley,Philippines,7.45,126.07,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3005,XO2022-1220450,XO2022-1220450,PRRI-P05-66,Trinidad,Bohol,Philippines,9.833333,124.161558,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3006,XO2022-1220451,XO2022-1220451,PRRI-P05-67,Buenavista,Agusan del Norte,Philippines,8.92,125.46,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3007,XO2022-1220452,XO2022-1220452,PRRI-P05-68,Bantay,Ilocos Sur,Philippines,17.2,120.5,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3008,XO2022-1220453,XO2022-1220453,PRRI-P05-69,Bago City,Cebu,Philippines,10.293106,123.902077,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3009,XO2022-1220454,XO2022-1220454,PRRI-P05-70,Tubo,Abra,Philippines,17.58,120.8,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3010,XO2022-1220455,XO2022-1220455,PRRI-P05-71,Bacnotan,La Union,Philippines,16.573596,120.40899,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3011,XO2022-1220456,XO2022-1220456,PRRI-P05-72,Mangaldan,Pangasinan,Philippines,15.916667,120.333333,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3012,XO2022-1220457,XO2022-1220457,PRRI-P05-73,Nabunturan,Compostela Valley,Philippines,7.45,126.07,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3013,XO2022-1220458,XO2022-1220458,PRRI-P05-74,Mawab,Compostela Valley,Philippines,7.45,126.07,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3014,XO2022-1220459,XO2022-1220459,PRRI-P05-75,Mangaldan,Pangasinan,Philippines,15.916667,120.333333,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3015,XO2022-1220460,XO2022-1220460,PRRI-P05-76,Opol,Misamis Oriental,Philippines,8.653481,124.823521,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3016,XO2022-1220461,XO2022-1220461,PRRI-P05-77,Bantay,Ilocos Sur,Philippines,17.2,120.5,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3017,XO2022-1220462,XO2022-1220462,PRRI-P05-78,Tubo,Abra,Philippines,17.58,120.8,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3018,XO2022-1220463,XO2022-1220463,PRRI-P05-79,Bacnotan,La Union,Philippines,16.573596,120.40899,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3019,XO2022-1220464,XO2022-1220464,PRRI-P05-80,Mangaldan,Pangasinan,Philippines,15.916667,120.333333,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3020,XO2022-1220465,XO2022-1220465,PRRI-P05-81,Mawab,Compostela Valley,Philippines,7.45,126.07,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3021,XO2022-1220466,XO2022-1220466,PRRI-P05-82,Mawab,Compostela Valley,Philippines,7.45,126.07,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3022,XO2022-1220467,XO2022-1220467,PRRI-P05-83,Balayan,Batangas,Philippines,13.914683,121.086757,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3023,XO2022-1220468,XO2022-1220468,PRRI-P05-84,Munoz,Nueva Ecija,Philippines,15.583333,121,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3024,XO2022-1220469,XO2022-1220469,PRRI-P05-85,Opol,Misamis Oriental,Philippines,8.653481,124.823521,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3025,XO2022-1220470,XO2022-1220470,PRRI-P05-86,Tubo,Abra,Philippines,17.58,120.8,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3026,XO2022-1220471,XO2022-1220471,PRRI-P05-87,Bacnotan,La Union,Philippines,16.573596,120.40899,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3027,XO2022-1220473,XO2022-1220473,PRRI-P05-88,Buenavista,Agusan del Norte,Philippines,8.92,125.46,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3028,XO2022-1220474,XO2022-1220474,PRRI-P05-89,Mawab,Compostela Valley,Philippines,7.45,126.07,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3029,XO2022-1220475,XO2022-1220475,PRRI-P05-90,Bantay,Ilocos Sur,Philippines,17.2,120.5,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3030,XO2022-1220476,XO2022-1220476,PRRI-P05-91,Munoz,Nueva Ecija,Philippines,15.583333,121,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3031,XO2022-1220477,XO2022-1220477,PRRI-P05-92,Santo Domingo,Ilocos Sur,Philippines,17.2,120.5,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3032,XO2022-1220478,XO2022-1220478,PRRI-P05-93,Tubo,Abra,Philippines,17.58,120.8,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3033,XO2022-1220479,XO2022-1220479,PRRI-P05-94,Bacnotan,La Union,Philippines,16.573596,120.40899,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3034,XO2022-1220481,XO2022-1220481,PRRI-P06-1,Mangaldan,Pangasinan,Philippines,15.916667,120.333333,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3035,XO2022-1220482,XO2022-1220482,PRRI-P06-2,Munoz,Nueva Ecija,Philippines,15.583333,121,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3036,XO2022-1220483,XO2022-1220483,PRRI-P06-3,Balayan,Batangas,Philippines,13.914683,121.086757,2017,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3037,XO2022-1220485,XO2022-1220485,PRRI-P06-5,Remedios T. Romualdez,Agusan Del Norte,Philippines,8.92,125.46,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3038,XO2022-1220486,XO2022-1220486,PRRI-P06-6,Remedios T. Romualdez,Agusan Del Norte,Philippines,8.92,125.46,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
3039,XO2022-1220487,XO2022-1220487,PRRI-P06-7,Remedios T. Romualdez,Agusan Del Norte,Philippines,8.92,125.46,2016,NA,NA,NA,Philippine Rice Research Institute,DNA,GSL2022-00113,Lineage_03,Axoo_12
