district,province,country,latitude,longitude
Padang,Bago Region,Myanmar,18.2457067,96.1004931
Padang,Bago Region,Myanmar,18.2457067,96.1004931
Padang,Bago Region,Myanmar,18.2457067,96.1004931
Thayet,Bago Region,Myanmar,18.2457067,96.1004931
Thayet,Bago Region,Myanmar,18.2457067,96.1004931
Thayet,Bago Region,Myanmar,18.2457067,96.1004931
Thayet,Bago Region,Myanmar,18.2457067,96.1004931
Thayet,Bago Region,Myanmar,18.2457067,96.1004931
Thayet,Bago Region,Myanmar,18.2457067,96.1004931
Thayet,Bago Region,Myanmar,18.2457067,96.1004931
Thayet,Bago Region,Myanmar,18.2457067,96.1004931
Thayet,Bago Region,Myanmar,18.2457067,96.1004931
Kyaungkhin,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Myaung Aung,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Myaung Aung,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Myaung Aung,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Myaung Aung,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Ingapu,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Hinthada,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Hinthada,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Hinthada,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Hinthada,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Hinthada,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Hinthada,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Zaloung,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Zaloung,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Zaloung,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Danuphyu,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Danuphyu,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Naungtone,Ayeyarwady Region,Myanmar,16.8340079,95.1804705
Hmawbi,Yangon Region,Myanmar,16.647565,96.1129218
Hmawbi,Yangon Region,Myanmar,16.647565,96.1129218
Hmawbi,Yangon Region,Myanmar,16.647565,96.1129218
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
NA,,India,16.3876268,73.7308816
Victoria,Laguna,Philippines,14.1696476,121.3336526
Bati,Takeo,Cambodia,10.93539205,104.789883
TaungTwinGyi,Magway Region,Myanmar,20.2747958,94.7362245
Subang,West Java,Indonesia,-6.8891904,107.6404716
Kota Serang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Ciranjang, Cianjur,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Sontuk,Kampong Thom,Cambodia,12.6687923,104.8879197
Sontuk,Kampong Thom,Cambodia,12.6687923,104.8879197
Sontuk,Kampong Thom,Cambodia,12.6687923,104.8879197
Svay Chrum,Svay Rieng,Cambodia,11.1942275,105.7973275
Svay Chrum,Svay Rieng,Cambodia,11.1942275,105.7973275
Svay Chrum,Svay Rieng,Cambodia,11.1942275,105.7973275
Bati,Takeo,Cambodia,10.93539205,104.789883
NA,Phnom Penh,Cambodia,11.568271,104.9224426
NA,Phnom Penh,Cambodia,11.568271,104.9224426
NA,Phnom Penh,Cambodia,11.568271,104.9224426
Thoi Lai,Can Tho City,Vietnam,10.045162,105.746857
NA,Hanoi City,Vietnam,21.0283334,105.854041
Nghia Lo,Yen Bai,Vietnam,21.8268679,104.663122
Nghia Lo,Yen Bai,Vietnam,21.8268679,104.663122
Tien Lu,Hung Yen,Vietnam,20.7833912,106.0699025
Thanh Mien,Hung Yen,Vietnam,20.7833912,106.0699025
Kota Serang,West Java,Indonesia,-6.8891904,107.6404716
Kota Serang,West Java,Indonesia,-6.8891904,107.6404716
Kota Serang,West Java,Indonesia,-6.8891904,107.6404716
Kota Serang,West Java,Indonesia,-6.8891904,107.6404716
Kota Serang,West Java,Indonesia,-6.8891904,107.6404716
Kota Serang,West Java,Indonesia,-6.8891904,107.6404716
Kota Serang,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Maja, Majalengka,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Bapnhnom,Prey Veng,Cambodia,11.3659597,105.4557277
Bapnhnom,Prey Veng,Cambodia,11.3659597,105.4557277
Bapnhnom,Prey Veng,Cambodia,11.3659597,105.4557277
Bapnhnom,Prey Veng,Cambodia,11.3659597,105.4557277
Sontuk,Kampong Thom,Cambodia,12.6687923,104.8879197
Sontuk,Kampong Thom,Cambodia,12.6687923,104.8879197
Svay Chrum,Svay Rieng,Cambodia,11.1942275,105.7973275
Bati,Takeo,Cambodia,10.93539205,104.789883
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Maramag,Bukidnon,Philippines,8.022778,124.998611
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Midsayap,North Cotabato,Philippines,7.27,124.86
Maramag,Bukidnon,Philippines,8.022778,124.998611
Murcia,Negros Occidental,Philippines,10.416667,123
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Murcia,Negros Occidental,Philippines,10.416667,123
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Midsayap,North Cotabato,Philippines,7.27,124.86
Midsayap,North Cotabato,Philippines,7.27,124.86
Midsayap,North Cotabato,Philippines,7.27,124.86
Surallah,South Cotabato,Philippines,6.2855239,124.9333096
Isulan,Sultan Kudarat,Philippines,6.5556705,124.3271496
Midsayap,North Cotabato,Philippines,7.27,124.86
Surallah,South Cotabato,Philippines,6.2855239,124.9333096
Midsayap,North Cotabato,Philippines,7.27,124.86
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Isulan,Sultan Kudarat,Philippines,6.5556705,124.3271496
Midsayap,North Cotabato,Philippines,7.27,124.86
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Isulan,Sultan Kudarat,Philippines,6.5556705,124.3271496
Midsayap,North Cotabato,Philippines,7.27,124.86
Maramag,Bukidnon,Philippines,8.022778,124.998611
Midsayap,North Cotabato,Philippines,7.27,124.86
Midsayap,North Cotabato,Philippines,7.27,124.86
Maramag,Bukidnon,Philippines,8.022778,124.998611
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Midsayap,North Cotabato,Philippines,7.27,124.86
Pototan,Iloilo,Philippines,10.9522168,122.5799456
Munoz,Nueva Ecija,Philippines,15.583333,121
Munoz,Nueva Ecija,Philippines,15.583333,121
Munoz,Nueva Ecija,Philippines,15.583333,121
Los Banos,Laguna,Philippines,14.1696476,121.3336526
NA,,Philippines,14.574348,121.0585012
NA,,Philippines,14.574348,121.0585012
Los Banos,Laguna,Philippines,14.1696476,121.3336526
NA,,Philippines,14.574348,121.0585012
Namulditan,Ifugao,Philippines,16.87,121.22
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Los Banos,Laguna,Philippines,14.1696476,121.3336526
Purwakarta,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Maja, Majalengka,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Ciranjang, Cianjur,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Bapnhnom,Prey Veng,Cambodia,11.3659597,105.4557277
Bapnhnom,Prey Veng,Cambodia,11.3659597,105.4557277
Prey chhor,Kampong Cham,Cambodia,12.1174857,105.2080022
Prey chhor,Kampong Cham,Cambodia,12.1174857,105.2080022
Prey chhor,Kampong Cham,Cambodia,12.1174857,105.2080022
Prey chhor,Kampong Cham,Cambodia,12.1174857,105.2080022
Bati,Takeo,Cambodia,10.93539205,104.789883
Bati,Takeo,Cambodia,10.93539205,104.789883
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Surallah,South Cotabato,Philippines,6.2855239,124.9333096
Murcia,Negros Occidental,Philippines,10.416667,123
Midsayap,North Cotabato,Philippines,7.27,124.86
Isulan,Sultan Kudarat,Philippines,6.5556705,124.3271496
Mu√±oz,Nueva Ecija,Philippines,15.583333,121
Maramag,Bukidnon,Philippines,8.022778,124.998611
NA,Vinh Long,Vietnam,10.1203043,106.0125705
NA,Nam Dinh,Vietnam,20.2686476,106.2289075
Thoi Lai,Can Tho City,Vietnam,10.045162,105.746857
Dong Hung,Thai Binh,Vietnam,20.5296832,106.3876068
Dong Hung,Thai Binh,Vietnam,20.5296832,106.3876068
Hung Ha,Thai Binh,Vietnam,20.5296832,106.3876068
Hung Ha,Thai Binh,Vietnam,20.5296832,106.3876068
Hung Ha,Thai Binh,Vietnam,20.5296832,106.3876068
Hung Ha,Thai Binh,Vietnam,20.5296832,106.3876068
Hung Ha,Thai Binh,Vietnam,20.5296832,106.3876068
Thoi Lai,Can Tho City,Vietnam,10.045162,105.746857
Thoi Lai,Can Tho City,Vietnam,10.045162,105.746857
Gia Lam,Hanoi City,Vietnam,21.0283334,105.854041
Thuong Tin,Hanoi City,Vietnam,21.0283334,105.854041
Thuong Tin,Hanoi City,Vietnam,21.0283334,105.854041
Thuong Tin,Hanoi City,Vietnam,21.0283334,105.854041
Thuong Tin,Hanoi City,Vietnam,21.0283334,105.854041
NA,Ninh Binh,Vietnam,20.2545421,105.9764854
NA,Nam Dinh,Vietnam,20.2686476,106.2289075
NA,Nam Dinh,Vietnam,20.2686476,106.2289075
NA,Nam Dinh,Vietnam,20.2686476,106.2289075
NA,Nam Dinh,Vietnam,20.2686476,106.2289075
NA,Nam Dinh,Vietnam,20.2686476,106.2289075
Gia Lam,Hanoi City,Vietnam,21.0283334,105.854041
Gia Lam,Hanoi City,Vietnam,21.0283334,105.854041
NA,Ninh Binh,Vietnam,20.2545421,105.9764854
Hung Ha,Thai Binh,Vietnam,20.5296832,106.3876068
Dong Hung,Thai Binh,Vietnam,20.5296832,106.3876068
Hung Ha,Thai Binh,Vietnam,20.5296832,106.3876068
Hung Ha,Thai Binh,Vietnam,20.5296832,106.3876068
NA,Nam Dinh,Vietnam,20.2686476,106.2289075
Chau Thanh,An Giang province,Vietnam,10.5392057,105.2312822
Giang Thanh,Kien Giang province,Vietnam,9.9904962,105.2435248
NA,Ha  Nam,Vietnam,20.4471,105.917
NA,Ha  Nam,Vietnam,20.4471,105.917
NA,Ha  Nam,Vietnam,20.4471,105.917
NA,Ha  Nam,Vietnam,20.4471,105.917
NA,Thai Binh,Vietnam,20.5296832,106.3876068
Tu Ky,Hai Duong,Vietnam,20.8930571,106.3725441
Tu Ky,Hai Duong,Vietnam,20.8930571,106.3725441
NA,Tra Vinh,Vietnam,9.8037998,106.3256808
NA,Long An province,Vietnam,10.6983968,106.1883517
NA,Long An province,Vietnam,10.6983968,106.1883517
Dong Tien,Thanh Hoa,Vietnam,19.8076814,105.7767437
Dong Tien,Thanh Hoa,Vietnam,19.8076814,105.7767437
Quang Xuong,Thanh Hoa,Vietnam,19.8076814,105.7767437
Dong Minh,Thanh Hoa,Vietnam,19.8076814,105.7767437
Dong Minh,Thanh Hoa,Vietnam,19.8076814,105.7767437
Dong Tan,Thanh Hoa,Vietnam,19.8076814,105.7767437
Dong Tan,Thanh Hoa,Vietnam,19.8076814,105.7767437
Kim Boi,Hoa Binh,Vietnam,20.6763365,105.3759952
Kim Boi,Hoa Binh,Vietnam,20.6763365,105.3759952
Kim Boi,Hoa Binh,Vietnam,20.6763365,105.3759952
Nho Quang,Ninh Binh,Vietnam,20.2545421,105.9764854
Nho Quang,Ninh Binh,Vietnam,20.2545421,105.9764854
Nho Quang,Ninh Binh,Vietnam,20.2545421,105.9764854
Lac Son,Hoa Binh,Vietnam,20.6763365,105.3759952
Son Duong,Tuyen Quang province,Vietnam,22.0747798,105.258411
Son Duong,Tuyen Quang province,Vietnam,22.0747798,105.258411
Son Duong,Tuyen Quang province,Vietnam,22.0747798,105.258411
Son Duong,Tuyen Quang province,Vietnam,22.0747798,105.258411
Tien Lu,Hung Yen,Vietnam,20.7833912,106.0699025
Tien Lu,Hung Yen,Vietnam,20.7833912,106.0699025
Son Duong,Tuyen Quang province,Vietnam,22.0747798,105.258411
Son Duong,Tuyen Quang province,Vietnam,22.0747798,105.258411
Son Duong,Tuyen Quang province,Vietnam,22.0747798,105.258411
Son Duong,Tuyen Quang province,Vietnam,22.0747798,105.258411
Doan Hung,Phu Tho,Vietnam,21.4000047,105.2238899
Doan Hung,Phu Tho,Vietnam,21.4000047,105.2238899
Vinh Tuong,Vinh Phuc,Vietnam,21.3778689,105.5758286
Vinh Tuong,Vinh Phuc,Vietnam,21.3778689,105.5758286
Thuan Thanh,Bac Ninh province,Vietnam,21.0955822,106.1264766
Thanh Mien,Hung Yen,Vietnam,20.7833912,106.0699025
Thanh Mien,Hung Yen,Vietnam,20.7833912,106.0699025
Subang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Kota Serang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Kota Serang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Purwakarta,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Kota Serang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Purwakarta,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Purwakarta,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Purwakarta,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Purwakarta,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Purwakarta,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Purwakarta,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Purwakarta,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Kota Serang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Kota Serang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Kota Serang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Kota Serang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Purwakarta,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Kota Serang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Purwakarta,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Purwakarta,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Purwakarta,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Purwakarta,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Purwakarta,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Purwakarta,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Purwakarta,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Kota Serang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Karawang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Kota Serang,West Java,Indonesia,-6.8891904,107.6404716
Pandeglang,West Java,Indonesia,-6.8891904,107.6404716
Subang,West Java,Indonesia,-6.8891904,107.6404716
Ciranjang, Cianjur,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Ciranjang, Cianjur,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Ciranjang, Cianjur,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Maja, Majalengka,West Java,Indonesia,-6.8891904,107.6404716
Ciranjang, Cianjur,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Ciranjang, Cianjur,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Ciranjang, Cianjur,West Java,Indonesia,-6.8891904,107.6404716
Ciranjang, Cianjur,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Ciranjang, Cianjur,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
Ciranjang, Cianjur,West Java,Indonesia,-6.8891904,107.6404716
Muara, Bogor,West Java,Indonesia,-6.8891904,107.6404716
